UserId,MovieId,Prediction,Title,Genres
943,82,21.31322760324975,Jurassic Park (1993),Action|Adventure|Sci-Fi
943,403,21.15883949947625,Batman (1989),Action|Adventure|Crime|Drama
943,568,20.962921917705664,Speed (1994),Action|Romance|Thriller
943,423,20.162169977716342,E.T. the Extra-Terrestrial (1982),Children's|Drama|Fantasy|Sci-Fi
943,89,19.890512514031712,Blade Runner (1982),Film-Noir|Sci-Fi
943,393,19.83294439479058,Mrs. Doubtfire (1993),Comedy
943,11,19.57024419340311,Seven (Se7en) (1995),Crime|Thriller
943,71,19.55387720811298,"Lion King, The (1994)",Animation|Children's|Musical
943,202,19.422128726498816,Groundhog Day (1993),Comedy|Romance
943,238,19.11560397873412,Raising Arizona (1987),Comedy
942,69,27.80532625552458,Forrest Gump (1994),Comedy|Romance|War
942,172,27.23396672670989,"Empire Strikes Back, The (1980)",Action|Adventure|Drama|Romance|Sci-Fi|War
942,79,26.349828502175026,"Fugitive, The (1993)",Action|Thriller
942,204,26.332958940009963,Back to the Future (1985),Comedy|Sci-Fi
942,483,26.276915398948887,Casablanca (1942),Drama|Romance|War
942,196,25.93915627775297,Dead Poets Society (1989),Drama
942,64,25.90764775466605,"Shawshank Redemption, The (1994)",Drama
942,238,25.768587064327814,Raising Arizona (1987),Comedy
942,496,25.628237968269293,It's a Wonderful Life (1946),Drama
942,195,25.626165269842453,"Terminator, The (1984)",Action|Sci-Fi|Thriller
941,50,0.11320881294636322,Star Wars (1977),Action|Adventure|Romance|Sci-Fi|War
941,121,0.11222672845053662,Independence Day (ID4) (1996),Action|Sci-Fi|War
941,117,0.110163730866199,"Rock, The (1996)",Action|Adventure|Thriller
941,546,0.105812195767469,Broken Arrow (1996),Action|Thriller
941,118,0.10540421911379218,Twister (1996),Action|Adventure|Thriller
941,405,0.10268042533015706,Mission: Impossible (1996),Action|Adventure|Mystery
941,151,0.09986618495154585,Willy Wonka and the Chocolate Factory (1971),Adventure|Children's|Comedy
941,237,0.09948169172035438,Jerry Maguire (1996),Drama|Romance
941,25,0.0987646322700508,"Birdcage, The (1996)",Comedy
941,100,0.09846441171563636,Fargo (1996),Crime|Drama|Thriller
940,174,8.090463494073857,Raiders of the Lost Ark (1981),Action|Adventure
